activation_credit_bits,max_oracle_regret_bpb,max_probe_bytes,mean_decision_byte,mean_oracle_regret_bpb,mean_specialist_call_fraction,min_observations,rejection_credit_bits
4,0.02294921875,128,24.7,0.00128173828125,0.9515625,8,12
4,0.02294921875,128,24.7,0.00128173828125,0.9515625,8,16
6,0.01318359375,128,17.9,0.00093994140625,0.80048828125,8,2
6,0.01318359375,128,18.2,0.00093994140625,0.800634765625,8,4
6,0.001708984375,128,19.9,0.00013427734375,0.900439453125,8,6
6,0.001708984375,128,19.9,0.00013427734375,0.900439453125,8,8
6,0.02294921875,128,29.8,0.00128173828125,0.9515625,8,10
6,0.02294921875,128,29.8,0.00128173828125,0.9515625,8,12
6,0.02294921875,128,29.8,0.00128173828125,0.9515625,8,16
8,0.10009765625,128,25.05,0.0061767578125,0.70234375,8,2
8,0.10009765625,128,25.4,0.0061767578125,0.7025146484375,8,4
8,0.10009765625,128,27.35,0.00537109375,0.80234375,8,6
8,0.10009765625,128,27.5,0.00537109375,0.8024169921875,8,8
8,0.10009765625,128,37.7,0.0065185546875,0.853662109375,8,10
8,0.10009765625,128,41.85,0.0065185546875,0.8556884765625,8,12
8,0.10009765625,128,42.15,0.0065185546875,0.8558349609375,8,16
10,0.10009765625,128,29.35,0.0068603515625,0.60859375,8,2
10,0.10009765625,128,29.7,0.0068603515625,0.6087646484375,8,4
10,0.10009765625,128,37.15,0.006201171875,0.66015625,8,6
10,0.10009765625,128,37.3,0.006201171875,0.6602294921875,8,8
10,0.10009765625,128,47.55,0.0073486328125,0.711474609375,8,10
10,0.10009765625,128,51.7,0.0073486328125,0.7135009765625,8,12
10,0.10009765625,128,52,0.0073486328125,0.7136474609375,8,16
12,0.3212890625,128,34.4,0.02557373046875,0.5100341796875,8,2
12,0.3212890625,128,34.8,0.02557373046875,0.51021728515625,8,4
12,0.3212890625,128,43.4,0.02491455078125,0.56187744140625,8,6
12,0.3212890625,128,43.65,0.02491455078125,0.56197509765625,8,8
12,0.3212890625,128,54.05,0.02606201171875,0.6132568359375,8,10
12,0.3212890625,128,58.5,0.02606201171875,0.6153564453125,8,12
12,0.3212890625,128,60.55,0.02606201171875,0.61593017578125,8,16
0,0.01318359375,256,9.05,0.00093994140625,0.80048828125,8,2
0,0.01318359375,256,9.35,0.00093994140625,0.800634765625,8,4
0,0.001708984375,256,10.1,0.00013427734375,0.900439453125,8,6
0,0.001708984375,256,10.1,0.00013427734375,0.900439453125,8,8
0,0.02294921875,256,13.05,0.00123291015625,1.0,8,10
0,0.02294921875,256,13.05,0.00123291015625,1.0,8,12
0,0.02294921875,256,13.05,0.00123291015625,1.0,8,16
2,0.01318359375,256,10.75,0.00093994140625,0.80048828125,8,2
2,0.01318359375,256,11.05,0.00093994140625,0.800634765625,8,4
2,0.001708984375,256,11.95,0.00013427734375,0.900439453125,8,6
2,0.001708984375,256,11.95,0.00013427734375,0.900439453125,8,8
2,0.02294921875,256,27.1,0.00128173828125,0.953125,8,10
2,0.02294921875,256,27.1,0.00128173828125,0.953125,8,12
2,0.02294921875,256,27.1,0.00128173828125,0.953125,8,16
4,0.01318359375,256,13.55,0.00093994140625,0.80048828125,8,2
4,0.01318359375,256,13.85,0.00093994140625,0.800634765625,8,4
4,0.001708984375,256,14.8,0.00013427734375,0.900439453125,8,6
4,0.001708984375,256,14.8,0.00013427734375,0.900439453125,8,8
4,0.02294921875,256,31.1,0.00128173828125,0.953125,8,10
4,0.02294921875,256,31.1,0.00128173828125,0.953125,8,12
4,0.02294921875,256,31.1,0.00128173828125,0.953125,8,16
6,0.01318359375,256,17.9,0.00093994140625,0.80048828125,8,2
6,0.01318359375,256,18.2,0.00093994140625,0.800634765625,8,4
6,0.001708984375,256,19.9,0.00013427734375,0.900439453125,8,6
6,0.001708984375,256,19.9,0.00013427734375,0.900439453125,8,8
6,0.02294921875,256,36.2,0.00128173828125,0.953125,8,10
6,0.02294921875,256,36.2,0.00128173828125,0.953125,8,12
6,0.02294921875,256,36.2,0.00128173828125,0.953125,8,16
8,0.10009765625,256,31.45,0.0061767578125,0.70390625,8,2
8,0.10009765625,256,31.8,0.0061767578125,0.7040771484375,8,4
8,0.10009765625,256,33.75,0.00537109375,0.80390625,8,6
8,0.10009765625,256,33.9,0.00537109375,0.8039794921875,8,8
8,0.10009765625,256,50.5,0.0065185546875,0.856787109375,8,10
8,0.10009765625,256,54.65,0.0065185546875,0.8588134765625,8,12
8,0.10009765625,256,54.95,0.0065185546875,0.8589599609375,8,16
10,0.10009765625,256,42.7,0.0061767578125,0.70390625,8,2
10,0.10009765625,256,43.05,0.0061767578125,0.7040771484375,8,4
10,0.10009765625,256,56.9,0.005517578125,0.75703125,8,6
10,0.10009765625,256,57.05,0.005517578125,0.7571044921875,8,8
10,0.10009765625,256,73.7,0.0066650390625,0.809912109375,8,10
10,0.10009765625,256,77.85,0.0066650390625,0.8119384765625,8,12
10,0.10009765625,256,78.15,0.0066650390625,0.8120849609375,8,16
12,0.3212890625,256,53.6,0.02557373046875,0.5178466796875,8,2
12,0.3212890625,256,54,0.02557373046875,0.51802978515625,8,4
12,0.3212890625,256,75.4,0.02491455078125,0.57281494140625,8,6
12,0.3212890625,256,75.65,0.02491455078125,0.57291259765625,8,8
12,0.3212890625,256,92.45,0.02606201171875,0.6257568359375,8,10
12,0.3212890625,256,96.9,0.02606201171875,0.6278564453125,8,12
12,0.3212890625,256,98.95,0.02606201171875,0.62843017578125,8,16
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,2
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,4
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,6
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,8
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,10
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,12
0,0.10009765625,16,16,0.0086181640625,0.7017578125,16,16
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,2
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,4
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,6
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,8
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,10
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,12
2,0.10009765625,16,16,0.00853271484375,0.60234375,16,16
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,2
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,4
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,6
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,8
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,10
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,12
4,0.10009765625,16,16,0.00919189453125,0.5525390625,16,16
6,0.3212890625,16,16,0.025537109375,0.403125,16,2
6,0.3212890625,16,16,0.025537109375,0.403125,16,4
6,0.3212890625,16,16,0.025537109375,0.403125,16,6
6,0.3212890625,16,16,0.025537109375,0.403125,16,8
6,0.3212890625,16,16,0.025537109375,0.403125,16,10
6,0.3212890625,16,16,0.025537109375,0.403125,16,12
6,0.3212890625,16,16,0.025537109375,0.403125,16,16
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,2
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,4
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,6
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,8
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,10
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,12
8,0.3212890625,16,16,0.0271728515625,0.353515625,16,16
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,2
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,4
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,6
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,8
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,10
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,12
10,0.3212890625,16,16,0.0271728515625,0.353515625,16,16
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,2
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,4
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,6
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,8
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,10
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,12
12,0.3212890625,16,16,0.0271728515625,0.353515625,16,16
0,0.10009765625,32,16.1,0.0078857421875,0.801171875,16,2
0,0.10009765625,32,16.1,0.0078857421875,0.801171875,16,4
0,0.10009765625,32,16.15,0.0077392578125,0.8509765625,16,6
0,0.10009765625,32,16.6,0.0077392578125,0.8511962890625,16,8
0,0.10009765625,32,17.35,0.0077392578125,0.8515380859375,16,10
0,0.10009765625,32,18.15,0.0077392578125,0.85185546875,16,12
0,0.10009765625,32,18.55,0.0077392578125,0.851953125,16,16
2,0.10009765625,32,17.6,0.0079345703125,0.70223388671875,16,2
2,0.10009765625,32,18.05,0.0079345703125,0.70234375,16,4
2,0.10009765625,32,18.15,0.0077880859375,0.7521484375,16,6
2,0.10009765625,32,18.6,0.0077880859375,0.7523681640625,16,8
2,0.10009765625,32,19.35,0.0077880859375,0.7527099609375,16,10
2,0.10009765625,32,20.15,0.0077880859375,0.75302734375,16,12
2,0.10009765625,32,20.55,0.0077880859375,0.753125,16,16
4,0.10009765625,32,18.2,0.0079345703125,0.70223388671875,16,2
4,0.10009765625,32,18.65,0.0079345703125,0.70234375,16,4
4,0.10009765625,32,18.75,0.0077880859375,0.7521484375,16,6
4,0.10009765625,32,19.2,0.0077880859375,0.7523681640625,16,8
4,0.10009765625,32,19.95,0.0077880859375,0.7527099609375,16,10
4,0.10009765625,32,20.75,0.0077880859375,0.75302734375,16,12
4,0.10009765625,32,21.15,0.0077880859375,0.753125,16,16
6,0.3212890625,32,20,0.02557373046875,0.50404052734375,16,2
6,0.3212890625,32,20.45,0.02557373046875,0.504150390625,16,4
6,0.3212890625,32,21.15,0.02476806640625,0.6037109375,16,6
6,0.3212890625,32,21.6,0.02476806640625,0.6039306640625,16,8
6,0.3212890625,32,22.35,0.02476806640625,0.6042724609375,16,10
6,0.3212890625,32,23.15,0.02476806640625,0.60458984375,16,12
6,0.3212890625,32,23.55,0.02476806640625,0.6046875,16,16
8,0.3212890625,32,20.65,0.02557373046875,0.50404052734375,16,2
8,0.3212890625,32,21.1,0.02557373046875,0.504150390625,16,4
8,0.3212890625,32,21.8,0.02542724609375,0.5541015625,16,6
8,0.3212890625,32,22.25,0.02542724609375,0.5543212890625,16,8
8,0.3212890625,32,23,0.02542724609375,0.5546630859375,16,10
8,0.3212890625,32,23.8,0.02542724609375,0.55498046875,16,12
8,0.3212890625,32,24.2,0.02542724609375,0.555078125,16,16
10,0.3212890625,32,21.05,0.02557373046875,0.50404052734375,16,2
10,0.3212890625,32,21.5,0.02557373046875,0.504150390625,16,4
10,0.3212890625,32,22.9,0.02557373046875,0.5044921875,16,6
10,0.3212890625,32,23.35,0.02557373046875,0.5047119140625,16,8
10,0.3212890625,32,24.1,0.02557373046875,0.5050537109375,16,10
10,0.3212890625,32,24.9,0.02557373046875,0.50537109375,16,12
10,0.3212890625,32,25.3,0.02557373046875,0.50546875,16,16
12,0.3212890625,32,21.2,0.02557373046875,0.50404052734375,16,2
12,0.3212890625,32,21.65,0.02557373046875,0.504150390625,16,4
12,0.3212890625,32,23.05,0.02557373046875,0.5044921875,16,6
12,0.3212890625,32,23.5,0.02557373046875,0.5047119140625,16,8
12,0.3212890625,32,24.25,0.02557373046875,0.5050537109375,16,10
12,0.3212890625,32,25.05,0.02557373046875,0.50537109375,16,12
12,0.3212890625,32,25.45,0.02557373046875,0.50546875,16,16
0,0.10009765625,64,16.1,0.0078857421875,0.801171875,16,2
0,0.10009765625,64,16.1,0.0078857421875,0.801171875,16,4
0,0.10009765625,64,16.15,0.0077392578125,0.8509765625,16,6
0,0.10009765625,64,16.6,0.0077392578125,0.8511962890625,16,8
0,0.10009765625,64,18.95,0.00888671875,0.9007568359375,16,10
0,0.10009765625,64,21.35,0.00888671875,0.90185546875,16,12
0,0.10009765625,64,23.1,0.00888671875,0.90228271484375,16,16
2,0.10009765625,64,17.65,0.0079345703125,0.75145263671875,16,2
2,0.10009765625,64,19.7,0.0079345703125,0.751953125,16,4
2,0.10009765625,64,19.8,0.0077880859375,0.8017578125,16,6
2,0.10009765625,64,20.25,0.0077880859375,0.8019775390625,16,8
2,0.10009765625,64,22.6,0.0077880859375,0.8031005859375,16,10
2,0.10009765625,64,25,0.0077880859375,0.80419921875,16,12
2,0.10009765625,64,26.75,0.0077880859375,0.80462646484375,16,16
4,0.10009765625,64,19.8,0.0079345703125,0.70301513671875,16,2
4,0.10009765625,64,21.85,0.0079345703125,0.703515625,16,4
4,0.10009765625,64,21.95,0.0077880859375,0.7533203125,16,6
4,0.10009765625,64,22.4,0.0077880859375,0.7535400390625,16,8
4,0.10009765625,64,24.75,0.0077880859375,0.7546630859375,16,10
4,0.10009765625,64,27.15,0.0077880859375,0.75576171875,16,12
4,0.10009765625,64,28.9,0.0077880859375,0.75618896484375,16,16
6,0.3212890625,64,26.4,0.02557373046875,0.50638427734375,16,2
6,0.3212890625,64,28.45,0.02557373046875,0.506884765625,16,4
6,0.3212890625,64,29.15,0.02476806640625,0.6064453125,16,6
6,0.3212890625,64,29.6,0.02476806640625,0.6066650390625,16,8
6,0.3212890625,64,31.95,0.02476806640625,0.6077880859375,16,10
6,0.3212890625,64,34.35,0.02476806640625,0.60888671875,16,12
6,0.3212890625,64,36.1,0.02476806640625,0.60931396484375,16,16
8,0.3212890625,64,27.05,0.02557373046875,0.50638427734375,16,2
8,0.3212890625,64,29.1,0.02557373046875,0.506884765625,16,4
8,0.3212890625,64,30,0.02476806640625,0.6064453125,16,6
8,0.3212890625,64,30.45,0.02476806640625,0.6066650390625,16,8
8,0.3212890625,64,32.8,0.02476806640625,0.6077880859375,16,10
8,0.3212890625,64,35.2,0.02476806640625,0.60888671875,16,12
8,0.3212890625,64,36.95,0.02476806640625,0.60931396484375,16,16
10,0.3212890625,64,27.45,0.02557373046875,0.50638427734375,16,2
10,0.3212890625,64,29.5,0.02557373046875,0.506884765625,16,4
10,0.3212890625,64,32.7,0.02491455078125,0.5572265625,16,6
10,0.3212890625,64,33.15,0.02491455078125,0.5574462890625,16,8
10,0.3212890625,64,35.5,0.02491455078125,0.5585693359375,16,10
10,0.3212890625,64,37.9,0.02491455078125,0.55966796875,16,12
10,0.3212890625,64,39.65,0.02491455078125,0.56009521484375,16,16
12,0.3212890625,64,27.6,0.02557373046875,0.50638427734375,16,2
12,0.3212890625,64,29.65,0.02557373046875,0.506884765625,16,4
12,0.3212890625,64,32.9,0.02491455078125,0.5572265625,16,6
12,0.3212890625,64,33.35,0.02491455078125,0.5574462890625,16,8
12,0.3212890625,64,35.7,0.02491455078125,0.5585693359375,16,10
12,0.3212890625,64,38.1,0.02491455078125,0.55966796875,16,12
12,0.3212890625,64,39.85,0.02491455078125,0.56009521484375,16,16
0,0.10009765625,128,16.1,0.0078857421875,0.801171875,16,2
0,0.10009765625,128,16.1,0.0078857421875,0.801171875,16,4
0,0.10009765625,128,16.15,0.0077392578125,0.8509765625,16,6
0,0.10009765625,128,16.6,0.0077392578125,0.8511962890625,16,8
0,0.10009765625,128,18.95,0.00888671875,0.9007568359375,16,10
0,0.10009765625,128,23.4,0.00888671875,0.9028564453125,16,12
0,0.10009765625,128,25.45,0.00888671875,0.90343017578125,16,16
2,0.10009765625,128,17.65,0.0079345703125,0.75145263671875,16,2
2,0.10009765625,128,22.9,0.0079345703125,0.752734375,16,4
2,0.10009765625,128,23,0.0077880859375,0.8025390625,16,6
2,0.10009765625,128,23.45,0.0077880859375,0.8027587890625,16,8
2,0.10009765625,128,26.05,0.008935546875,0.8523193359375,16,10
2,0.10009765625,128,30.5,0.008935546875,0.8544189453125,16,12
2,0.10009765625,128,32.55,0.008935546875,0.85499267578125,16,16
4,0.10009765625,128,20.05,0.0079345703125,0.75145263671875,16,2
4,0.10009765625,128,25.3,0.0079345703125,0.752734375,16,4
4,0.10009765625,128,25.4,0.0077880859375,0.8025390625,16,6
4,0.10009765625,128,25.85,0.0077880859375,0.8027587890625,16,8
4,0.10009765625,128,29.6,0.008935546875,0.8523193359375,16,10
4,0.10009765625,128,34.05,0.008935546875,0.8544189453125,16,12
4,0.10009765625,128,36.1,0.008935546875,0.85499267578125,16,16
6,0.3212890625,128,34.25,0.024658203125,0.6530029296875,16,2
6,0.3212890625,128,39.5,0.024658203125,0.65428466796875,16,4
6,0.10009765625,128,40.65,0.0077880859375,0.8025390625,16,6
6,0.10009765625,128,41.1,0.0077880859375,0.8027587890625,16,8
6,0.10009765625,128,44.85,0.008935546875,0.8523193359375,16,10
6,0.10009765625,128,49.3,0.008935546875,0.8544189453125,16,12
6,0.10009765625,128,51.35,0.008935546875,0.85499267578125,16,16
8,0.3212890625,128,35.35,0.02489013671875,0.6045654296875,16,2
8,0.3212890625,128,40.6,0.02489013671875,0.60584716796875,16,4
8,0.3212890625,128,42.55,0.02408447265625,0.7056640625,16,6
8,0.3212890625,128,43,0.02408447265625,0.7058837890625,16,8
8,0.3212890625,128,46.8,0.02523193359375,0.7554443359375,16,10
8,0.3212890625,128,51.25,0.02523193359375,0.7575439453125,16,12
8,0.3212890625,128,53.3,0.02523193359375,0.75811767578125,16,16
10,0.3212890625,128,39.2,0.02557373046875,0.5108154296875,16,2
10,0.3212890625,128,44.45,0.02557373046875,0.51209716796875,16,4
10,0.3212890625,128,51.9,0.02491455078125,0.5634765625,16,6
10,0.3212890625,128,52.35,0.02491455078125,0.5636962890625,16,8
10,0.3212890625,128,56.2,0.02606201171875,0.6132568359375,16,10
10,0.3212890625,128,60.65,0.02606201171875,0.6153564453125,16,12
10,0.3212890625,128,62.7,0.02606201171875,0.61593017578125,16,16
12,0.3212890625,128,39.35,0.02557373046875,0.5108154296875,16,2
12,0.3212890625,128,44.6,0.02557373046875,0.51209716796875,16,4
12,0.3212890625,128,52.1,0.02491455078125,0.5634765625,16,6
12,0.3212890625,128,52.55,0.02491455078125,0.5636962890625,16,8
12,0.3212890625,128,56.4,0.02606201171875,0.6132568359375,16,10
12,0.3212890625,128,60.85,0.02606201171875,0.6153564453125,16,12
12,0.3212890625,128,62.9,0.02606201171875,0.61593017578125,16,16
0,0.10009765625,256,16.1,0.0078857421875,0.801171875,16,2
0,0.10009765625,256,16.1,0.0078857421875,0.801171875,16,4
0,0.10009765625,256,16.15,0.0077392578125,0.8509765625,16,6
0,0.10009765625,256,16.6,0.0077392578125,0.8511962890625,16,8
0,0.10009765625,256,18.95,0.00888671875,0.9007568359375,16,10
0,0.10009765625,256,23.4,0.00888671875,0.9028564453125,16,12
0,0.10009765625,256,25.45,0.00888671875,0.90343017578125,16,16
2,0.10009765625,256,17.65,0.0079345703125,0.75145263671875,16,2
2,0.10009765625,256,29.3,0.0079345703125,0.754296875,16,4
2,0.10009765625,256,29.4,0.0077880859375,0.8041015625,16,6
2,0.10009765625,256,29.85,0.0077880859375,0.8043212890625,16,8
2,0.10009765625,256,32.45,0.008935546875,0.8538818359375,16,10
2,0.10009765625,256,36.9,0.008935546875,0.8559814453125,16,12
2,0.10009765625,256,38.95,0.008935546875,0.85655517578125,16,16
4,0.10009765625,256,20.05,0.0079345703125,0.75145263671875,16,2
4,0.10009765625,256,31.7,0.0079345703125,0.754296875,16,4
4,0.10009765625,256,31.8,0.0077880859375,0.8041015625,16,6
4,0.10009765625,256,32.25,0.0077880859375,0.8043212890625,16,8
4,0.10009765625,256,36,0.008935546875,0.8538818359375,16,10
4,0.10009765625,256,40.45,0.008935546875,0.8559814453125,16,12
4,0.10009765625,256,42.5,0.008935546875,0.85655517578125,16,16
6,0.3212890625,256,34.25,0.024658203125,0.6530029296875,16,2
6,0.3212890625,256,45.9,0.024658203125,0.65584716796875,16,4
6,0.10009765625,256,47.05,0.0077880859375,0.8041015625,16,6
6,0.10009765625,256,47.5,0.0077880859375,0.8043212890625,16,8
6,0.10009765625,256,51.25,0.008935546875,0.8538818359375,16,10
6,0.10009765625,256,55.7,0.008935546875,0.8559814453125,16,12
6,0.10009765625,256,57.75,0.008935546875,0.85655517578125,16,16
8,0.3212890625,256,41.75,0.02489013671875,0.6061279296875,16,2
8,0.3212890625,256,53.4,0.02489013671875,0.60897216796875,16,4
8,0.3212890625,256,61.75,0.02408447265625,0.7103515625,16,6
8,0.3212890625,256,62.2,0.02408447265625,0.7105712890625,16,8
8,0.3212890625,256,66,0.02523193359375,0.7601318359375,16,10
8,0.3212890625,256,70.45,0.02523193359375,0.7622314453125,16,12
8,0.3212890625,256,72.5,0.02523193359375,0.76280517578125,16,16
10,0.3212890625,256,52.55,0.02489013671875,0.6061279296875,16,2
10,0.3212890625,256,64.2,0.02489013671875,0.60897216796875,16,4
10,0.3212890625,256,84.45,0.02423095703125,0.6634765625,16,6
10,0.3212890625,256,84.9,0.02423095703125,0.6636962890625,16,8
10,0.3212890625,256,88.75,0.02537841796875,0.7132568359375,16,10
10,0.3212890625,256,93.2,0.02537841796875,0.7153564453125,16,12
10,0.3212890625,256,95.25,0.02537841796875,0.71593017578125,16,16
12,0.3212890625,256,58.55,0.02557373046875,0.5186279296875,16,2
12,0.3212890625,256,70.2,0.02557373046875,0.52147216796875,16,4
12,0.3212890625,256,90.5,0.02491455078125,0.5759765625,16,6
12,0.3212890625,256,90.95,0.02491455078125,0.5761962890625,16,8
12,0.3212890625,256,94.8,0.02606201171875,0.6257568359375,16,10
12,0.3212890625,256,99.25,0.02606201171875,0.6278564453125,16,12
12,0.3212890625,256,101.3,0.02606201171875,0.62843017578125,16,16
